Track Name,Instrument
2045__3,tru
2057__3,tru
2047__3,tru
1950__1,tru
2062__2,tru
2062__2,cla
1919__1,tru
1978__1,tru
2025__2,tru
1974__2,tru
1950__2,tru
001__1986__1,tru
1903__2,tru
1903__2,cla
2020__2,tru
1934__2,tru
1892__1,tru
1947__3,tru
2013__1,tru
2013__1,cla
1941__2,tru
1918__2,tru
2057__1,tru
1914__3,tru
1997__3,tru
1926__2,tru
1879__2,tru
1879__2,cla
2003__1,tru
2003__1,cla
1966__2,tru
1972__3,tru
1900__2,tru
1937__2,tru
1876__2,tru
1876__2,cla
1920__3,tru
1967__2,tru
1874__2,tru
1920__2,tru
2016__3,tru
2016__3,cla
1885__2,tru
1885__2,cla
2027__2,tru
2038__2,tru
1921__2,tru
2032__2,tru
2070__3,tru
2070__3,cla
1960__3,tru
1961__3,tru
1941__1,tru
1936__2,tru
1976__1,tru
2024__2,tru
1965__3,tru
2059__3,tru
2056__2,tru
2028__2,tru
2026__3,tru
1940__3,tru
1940__3,cla
1918__1,tru
1882__2,tru
2018__1,tru
2072__1,tru
2028__1,tru
1978__3,tru
2082__1,tru
2082__1,cla
2001__2,tru
1906__2,tru
1906__2,cla
1966__3,tru
1948__2,tru
2024__1,tru
1911__1,tru
1911__1,cla
1981__1,tru
1972__2,tru
1968__2,tru
2038__3,tru
1939__3,tru
1939__3,cla
2056__1,tru
1906__1,tru
1906__1,cla
1888__3,tru
2007__1,tru
2007__1,cla
1943__3,tru
1896__3,tru
1946__1,tru
1897__3,tru
1979__3,tru
1969__1,tru
1962__3,tru
2013__2,tru
2013__2,cla
1881__3,tru
1881__3,cla
1872__2,tru
1872__2,cla
2032__1,tru
1940__1,tru
1940__1,cla
1946__2,tru
1911__3,tru
1911__3,cla
2012__3,tru
2012__3,cla
1885__3,tru
1885__3,cla
2053__3,tru
2269__3,vio
2135__2,vio
2135__2,cla
2117__1,vio
2279__1,vio
2279__1,cla
096__2201__1,vio
2238__1,vio
137__2190__1,vio
2264__1,vio
2264__1,cla
2128__1,vio
2241__2,vio
2087__2,vio
2087__2,cla
2247__1,vio
2125__3,vio
2103__1,vio
2103__1,cla
2275__2,vio
077__2166__2,vio
077__2166__2,cla
2250__2,vio
2232__2,vio
2089__2,vio
2118__3,vio
074__2159__2,vio
074__2159__2,cla
2272__2,vio
2272__2,cla
2266__3,vio
2247__2,vio
2125__2,vio
2094__1,vio
2118__2,vio
2088__1,vio
2143__2,vio
2084__2,vio
2097__1,vio
122__2176__3,vio
122__2176__3,cla
2206__1,vio
084__2149__3,vio
084__2149__3,cla
2129__1,vio
2261__2,vio
2223__3,vio
2223__3,cla
2203__1,vio
114__2184__3,vio
114__2184__3,cla
2249__2,vio
2243__3,vio
121__2161__2,vio
121__2161__2,cla
2235__2,vio
2137__1,vio
2277__2,vio
2277__2,cla
072__2188__2,vio
2202__3,vio
2242__2,vio
2256__2,vio
2256__2,cla
027__2189__1,vio
2228__2,vio
2133__2,vio
2116__3,vio
2103__2,vio
2103__2,cla
045__2173__2,vio
045__2173__2,cla
105__2170__3,vio
105__2170__3,cla
2273__1,vio
2232__1,vio
2132__1,vio
2243__2,vio
126__2185__3,vio
126__2185__3,cla
2268__3,vio
2101__3,vio
2252__1,vio
2139__3,vio
2092__1,vio
2123__1,vio
2126__1,vio
083__2200__2,vio
2130__1,vio
2086__2,vio
058__2174__1,vio
058__2174__1,cla
2213__2,vio
2213__2,cla
2259__2,vio
2259__2,cla
155__2171__1,vio
155__2171__1,cla
2206__3,vio
2267__1,vio
2267__1,cla
2109__1,vio
2143__3,vio
2105__2,vio
2083__2,vio
2083__2,cla
2266__1,vio
2223__2,vio
2223__2,cla
2136__2,vio
2245__3,vio
104__2158__1,vio
104__2158__1,cla
2250__1,vio
2258__1,vio
2258__1,cla
2093__3,vio
2127__2,vio
2140__3,vio
2261__1,vio
148__2177__2,vio
148__2177__2,cla
2214__1,vio
2214__1,cla
2095__2,vio
2095__2,cla
2124__2,vio
2266__2,vio
2104__2,vio
2238__3,vio
2265__3,vio
2265__3,cla
2215__1,vio
2215__1,cla
2216__1,vio
2216__1,cla
2100__1,vio
180__2211__2,vio
180__2211__2,cla
013__2162__1,vio
013__2162__1,cla
2128__2,vio
2219__2,vio
2219__2,cla
2094__2,vio
2145__2,vio
2254__1,vio
2095__3,vio
2095__3,cla
2133__3,vio
023__2191__1,vio
122__2176__2,vio
122__2176__2,cla
2138__2,vio
2138__2,cla
165__2179__2,vio
165__2179__2,cla
2212__2,vio
2212__2,cla
012__2163__1,vio
012__2163__1,cla
2234__2,vio
2245__1,vio
2130__2,vio
2263__1,vio
2263__1,cla
009__2178__2,vio
009__2178__2,cla
2132__3,vio
134__2156__3,vio
134__2156__3,cla
2117__2,vio
2231__2,vio
2211__1,vio
2211__1,cla
2251__1,vio
2092__3,vio
2107__3,vio
2116__1,vio
042__1687__1,vio
042__1687__1,cla
083__2200__3,vio
2208__1,vio
050__2155__1,vio
050__2155__1,cla
2127__1,vio
2208__3,vio
2207__1,vio
2224__2,vio
040__2182__3,vio
040__2182__3,cla
2252__2,vio
2110__2,vio
2102__3,vio
2102__3,cla
2090__2,vio
082__2165__1,vio
082__2165__1,cla
128__2197__1,vio
2219__1,vio
2219__1,cla
108__2193__2,vio
2108__2,vio
094__2192__2,vio
013__2162__3,vio
013__2162__3,cla
116__2164__2,vio
116__2164__2,cla
045__2173__1,vio
045__2173__1,cla
2229__2,vio
2212__1,vio
2212__1,cla
2086__1,vio
009__2178__1,vio
009__2178__1,cla
2097__3,vio
2215__2,vio
2215__2,cla
2280__2,vio
2280__2,cla
2274__3,vio
2239__3,vio
2214__3,vio
2214__3,cla
134__2156__2,vio
134__2156__2,cla
2254__2,vio
2240__1,vio
2256__1,vio
2256__1,cla
2121__3,vio
2234__3,vio
2208__2,vio
148__2177__3,vio
148__2177__3,cla
2277__3,vio
2277__3,cla
2271__1,vio
2271__1,cla
180__2211__3,vio
180__2211__3,cla
2241__3,vio
2273__2,vio
2108__1,vio
2125__1,vio
2261__3,vio
121__2161__3,vio
121__2161__3,cla
2224__1,vio
2123__2,vio
2204__3,vio
114__2184__2,vio
114__2184__2,cla
2083__1,vio
2083__1,cla
044__2186__3,vio
044__2186__3,cla
096__2201__3,vio
2221__2,vio
2221__2,cla
017__2153__1,vio
017__2153__1,cla
2225__2,vio
2225__2,cla
100__2183__2,vio
100__2183__2,cla
2245__2,vio
018__2160__3,vio
018__2160__3,cla
2222__2,vio
2222__2,cla
2265__2,vio
2265__2,cla
2283__1,vio
2283__1,cla
2099__2,vio
2252__3,vio
108__2193__1,vio
2222__3,vio
2222__3,cla
2262__1,vio
2262__1,cla
2262__3,vio
2262__3,cla
2240__3,vio
2210__2,vio
2210__2,cla
2276__1,vio
2270__3,vio
2270__3,cla
2087__1,vio
2087__1,cla
2246__2,vio
155__2171__3,vio
155__2171__3,cla
155__2171__2,vio
155__2171__2,cla
2134__1,vio
125__2151__1,vio
125__2151__1,cla
2090__1,vio
2250__3,vio
2131__3,vio
2124__3,vio
2246__3,vio
153__2152__2,vio
153__2152__2,cla
2122__3,vio
2122__3,cla
2216__2,vio
2216__2,cla
104__2158__2,vio
104__2158__2,cla
2118__1,vio
2113__2,vio
2229__1,vio
148__2177__1,vio
148__2177__1,cla
012__2163__2,vio
012__2163__2,cla
140__2169__2,vio
140__2169__2,cla
2109__2,vio
2275__3,vio
009__2178__3,vio
009__2178__3,cla
2128__3,vio
2217__1,vio
2217__1,cla
128__2197__3,vio
2119__3,vio
2235__3,vio
137__2190__2,vio
103__2175__2,vio
103__2175__2,cla
178__2196__2,vio
2231__1,vio
2105__1,vio
050__2155__2,vio
050__2155__2,cla
180__2211__1,vio
180__2211__1,cla
2132__2,vio
045__2173__3,vio
045__2173__3,cla
044__2186__2,vio
044__2186__2,cla
2146__3,vio
2222__1,vio
2222__1,cla
2100__3,vio
2145__3,vio
2122__2,vio
2122__2,cla
2280__1,vio
2280__1,cla
2253__3,vio
2229__3,vio
2268__2,vio
023__2191__3,vio
2091__1,vio
001__2194__1,vio
122__2176__1,vio
122__2176__1,cla
2142__1,vio
143__2147__3,vio
143__2147__3,cla
2241__1,vio
115__2150__1,vio
115__2150__1,cla
135__2199__3,vio
2258__3,vio
2258__3,cla
2231__3,vio
2107__2,vio
2104__3,vio
2102__1,vio
2102__1,cla
2279__3,vio
2279__3,cla
018__2160__2,vio
018__2160__2,cla
2207__3,vio
023__2191__2,vio
2108__3,vio
2096__3,vio
058__2174__2,vio
058__2174__2,cla
2267__3,vio
2267__3,cla
2111__3,vio
2111__3,cla
2236__3,vio
2219__3,vio
2219__3,cla
2137__2,vio
077__2166__3,vio
077__2166__3,cla
105__2170__2,vio
105__2170__2,cla
135__2199__1,vio
126__2185__1,vio
126__2185__1,cla
2130__3,vio
2280__3,vio
2280__3,cla
2278__2,vio
2278__2,cla
2129__2,vio
2223__1,vio
2223__1,cla
2206__2,vio
2203__3,vio
135__2199__2,vio
2248__3,vio
103__2175__3,vio
103__2175__3,cla
084__2149__1,vio
084__2149__1,cla
042__1687__3,vio
042__1687__3,cla
2142__2,vio
2272__1,vio
2272__1,cla
2113__1,vio
093__2180__3,vio
093__2180__3,cla
2089__1,vio
2217__3,vio
2217__3,cla
140__2169__3,vio
140__2169__3,cla
2138__3,vio
2138__3,cla
2142__3,vio
2120__2,vio
2088__2,vio
2235__1,vio
2237__2,vio
074__2159__1,vio
074__2159__1,cla
2094__3,vio
2133__1,vio
2117__3,vio
040__2182__2,vio
040__2182__2,cla
121__2161__1,vio
121__2161__1,cla
2232__3,vio
2141__3,vio
2236__2,vio
2260__2,vio
2260__2,cla
165__2179__1,vio
165__2179__1,cla
2091__2,vio
2204__1,vio
2237__1,vio
2274__2,vio
2144__3,vio
2258__2,vio
2258__2,cla
115__2150__3,vio
115__2150__3,cla
178__2196__3,vio
2096__2,vio
2226__2,vio
2096__1,vio
165__2179__3,vio
165__2179__3,cla
2281__2,vio
2123__3,vio
2274__1,vio
017__2153__2,vio
017__2153__2,cla
2102__2,vio
2102__2,cla
130__2154__2,vio
130__2154__2,cla
110__2210__2,vio
110__2210__2,cla
2273__3,vio
2271__3,vio
2271__3,cla
2270__1,vio
2270__1,cla
123__2167__3,vio
123__2167__3,cla
2255__1,vio
2255__1,cla
2249__3,vio
2233__1,vio
2246__1,vio
143__2147__1,vio
143__2147__1,cla
2140__2,vio
082__2165__3,vio
082__2165__3,cla
126__2185__2,vio
126__2185__2,cla
134__2156__1,vio
134__2156__1,cla
178__2196__1,vio
013__2162__2,vio
013__2162__2,cla
130__2154__3,vio
130__2154__3,cla
174__2157__3,vio
174__2157__3,cla
2202__1,vio
2277__1,vio
2277__1,cla
2084__3,vio
050__2155__3,vio
050__2155__3,cla
018__2160__1,vio
018__2160__1,cla
2120__1,vio
2276__2,vio
074__2159__3,vio
074__2159__3,cla
2268__1,vio
2085__1,vio
2249__1,vio
2087__3,vio
2087__3,cla
2135__1,vio
2135__1,cla
103__2175__1,vio
103__2175__1,cla
058__2174__3,vio
058__2174__3,cla
2124__1,vio
133__2168__1,vio
133__2168__1,cla
2131__2,vio
108__2193__3,vio
099__2172__2,vio
099__2172__2,cla
2221__3,vio
2221__3,cla
2239__1,vio
130__2154__1,vio
130__2154__1,cla
2271__2,vio
2271__2,cla
094__2192__1,vio
2111__1,vio
2111__1,cla
2091__3,vio
2099__3,vio
2213__1,vio
2213__1,cla
153__2152__1,vio
153__2152__1,cla
2098__3,vio
2248__1,vio
042__1687__2,vio
042__1687__2,cla
083__2200__1,vio
2267__2,vio
2267__2,cla
2127__3,vio
2260__3,vio
2260__3,cla
2098__1,vio
2275__1,vio
2120__3,vio
143__2147__2,vio
143__2147__2,cla
174__2157__1,vio
174__2157__1,cla
2134__2,vio
2139__2,vio
2115__3,vio
027__2189__2,vio
2264__2,vio
2264__2,cla
2140__1,vio
153__2152__3,vio
153__2152__3,cla
2270__2,vio
2270__2,cla
2089__3,vio
2210__3,vio
2210__3,cla
2110__1,vio
171__2195__1,vio
2122__1,vio
2122__1,cla
2099__1,vio
2095__1,vio
2095__1,cla
125__2151__3,vio
125__2151__3,cla
100__2183__1,vio
100__2183__1,cla
137__2190__3,vio
2119__1,vio
099__2172__1,vio
099__2172__1,cla
2111__2,vio
2111__2,cla
2253__1,vio
2234__1,vio
2260__1,vio
2260__1,cla
007__2103__2,vio
007__2103__2,cla
2239__2,vio
2085__2,vio
2131__1,vio
093__2180__1,vio
093__2180__1,cla
2138__1,vio
2138__1,cla
2085__3,vio
110__2210__3,vio
110__2210__3,cla
2141__2,vio
2211__3,vio
2211__3,cla
2269__1,vio
2228__1,vio
082__2165__2,vio
082__2165__2,cla
2145__1,vio
171__2195__2,vio
2144__1,vio
2205__3,vio
2106__1,vio
026__2148__1,vio
026__2148__1,cla
2134__3,vio
2224__3,vio
2216__3,vio
2216__3,cla
2276__3,vio
2205__1,vio
2265__1,vio
2265__1,cla
2109__3,vio
2242__1,vio
100__2183__3,vio
100__2183__3,cla
072__2188__1,vio
077__2166__1,vio
077__2166__1,cla
026__2148__2,vio
026__2148__2,cla
072__2188__3,vio
116__2164__3,vio
116__2164__3,cla
084__2149__2,vio
084__2149__2,cla
2202__2,vio
2086__3,vio
2215__3,vio
2215__3,cla
2129__3,vio
2262__2,vio
2262__2,cla
044__2186__1,vio
044__2186__1,cla
2233__3,vio
110__2210__1,vio
110__2210__1,cla
2093__1,vio
2092__2,vio
2281__3,vio
007__2103__1,vio
007__2103__1,cla
120__2181__1,vio
120__2181__1,cla
140__2169__1,vio
140__2169__1,cla
2233__2,vio
2105__3,vio
2126__3,vio
2119__2,vio
040__2182__1,vio
040__2182__1,cla
2237__3,vio
2088__3,vio
2251__3,vio
027__2189__3,vio
2210__1,vio
2210__1,cla
115__2150__2,vio
115__2150__2,cla
026__2148__3,vio
026__2148__3,cla
2247__3,vio
2259__1,vio
2259__1,cla
2257__2,vio
2257__2,cla
001__2194__2,vio
2143__1,vio
2101__2,vio
2263__2,vio
2263__2,cla
2106__3,vio
2083__3,vio
2083__3,cla
012__2163__3,vio
012__2163__3,cla
2098__2,vio
2137__3,vio
2113__3,vio
174__2157__2,vio
174__2157__2,cla
120__2181__2,vio
120__2181__2,cla
2097__2,vio
2139__1,vio
2243__1,vio
2204__2,vio
2242__3,vio
017__2153__3,vio
017__2153__3,cla
007__2103__3,vio
007__2103__3,cla
133__2168__3,vio
133__2168__3,cla
2126__2,vio
2100__2,vio
2093__2,vio
093__2180__2,vio
093__2180__2,cla
2110__3,vio
2107__1,vio
2214__2,vio
2214__2,cla
2203__2,vio
2263__3,vio
2263__3,cla
2238__2,vio
064__2187__2,vio
099__2172__3,vio
099__2172__3,cla
2272__3,vio
2272__3,cla
2121__2,vio
2281__1,vio
2205__2,vio
104__2158__3,vio
104__2158__3,cla
2115__1,vio
2264__3,vio
2264__3,cla
2211__2,vio
2211__2,cla
120__2181__3,vio
120__2181__3,cla
2112__3,vio
2112__3,cla
105__2170__1,vio
105__2170__1,cla
2106__2,vio
2121__1,vio
2144__2,vio
2090__3,vio
2104__1,vio
2228__3,vio
2248__2,vio
114__2184__1,vio
114__2184__1,cla
128__2197__2,vio
125__2151__2,vio
125__2151__2,cla
171__2195__3,vio
2225__1,vio
2225__1,cla
2115__2,vio
2217__2,vio
2217__2,cla
2136__1,vio
2207__2,vio
2283__3,vio
2283__3,cla
123__2167__2,vio
123__2167__2,cla
2226__3,vio
2257__3,vio
2257__3,cla
2141__1,vio
2256__3,vio
2256__3,cla
123__2167__1,vio
123__2167__1,cla
2251__2,vio
2146__1,vio
2269__2,vio
096__2201__2,vio
2255__2,vio
2255__2,cla
2278__1,vio
2278__1,cla
2257__1,vio
2257__1,cla
2112__2,vio
2112__2,cla
2283__2,vio
2283__2,cla
2212__3,vio
2212__3,cla
133__2168__2,vio
133__2168__2,cla
2226__1,vio
064__2187__1,vio
2279__2,vio
2279__2,cla
2240__2,vio
001__2194__3,vio
2236__1,vio
2084__1,vio
116__2164__1,vio
116__2164__1,cla
2116__2,vio
2103__3,vio
2103__3,cla
2101__1,vio
094__2192__3,vio
2221__1,vio
2221__1,cla
2253__2,vio
2112__1,vio
2112__1,cla
2135__3,vio
2135__3,cla
2146__2,vio
017__2320__3,voi
2350__3,voi
248__2385__3,voi
100__2423__3,voi
178__2461__3,voi
2354__2,voi
196__2417__3,voi
051__2304__3,voi
058__2398__2,voi
115__2285__2,voi
161__2460__3,voi
127__2477__3,voi
217__2453__2,voi
2538__3,voi
2340__3,voi
2542__2,voi
2525__3,voi
209__2422__2,voi
216__2298__1,voi
2545__1,voi
2526__1,voi
228__2466__3,voi
231__2388__2,voi
2342__3,voi
243__2325__2,voi
2542__1,voi
046__2455__1,voi
2484__3,voi
137__2377__2,voi
228__2466__2,voi
2348__2,voi
225__2365__1,voi
130__2301__1,voi
2500__1,voi
2545__3,voi
2340__1,voi
130__2301__3,voi
181__2434__2,voi
048__2413__1,voi
2354__1,voi
150__2302__1,voi
102__2426__1,voi
041__2465__2,voi
2486__1,voi
2499__2,voi
2339__1,voi
050__2317__1,voi
193__2323__3,voi
265__2409__2,voi
2359__1,voi
206__2475__3,voi
2488__3,voi
103__2386__2,voi
2492__2,voi
102__2426__2,voi
107__2446__1,voi
031__2395__2,voi
2361__1,voi
234__2415__1,voi
2496__2,voi
004__2332__2,voi
072__2406__3,voi
191__2368__3,voi
261__2408__2,voi
2531__3,voi
018__2449__3,voi
2489__3,voi
2548__2,voi
094__2479__2,voi
134__2286__3,voi
027__2378__2,voi
131__2458__2,voi
2503__2,voi
2529__2,voi
125__2405__2,voi
124__2457__1,voi
2363__2,voi
216__2298__2,voi
199__2438__2,voi
192__2469__1,voi
224__2284__3,voi
2491__3,voi
2504__1,voi
058__2398__3,voi
197__2425__2,voi
068__2464__1,voi
001__2321__3,voi
137__2377__1,voi
2334__1,voi
2509__3,voi
2358__1,voi
226__2440__1,voi
031__2395__3,voi
2527__1,voi
024__2416__1,voi
2516__2,voi
083__2300__3,voi
138__2297__1,voi
067__2309__3,voi
247__2376__1,voi
251__2308__2,voi
127__2477__1,voi
2543__1,voi
2533__3,voi
2486__3,voi
2491__2,voi
029__2380__3,voi
2502__3,voi
174__2463__2,voi
078__2445__3,voi
209__2422__3,voi
101__2468__1,voi
264__2435__1,voi
254__2444__1,voi
048__2413__2,voi
035__2437__2,voi
247__2376__3,voi
2343__1,voi
083__2300__2,voi
2338__3,voi
059__2447__1,voi
225__2365__3,voi
241__2421__1,voi
037__2473__2,voi
236__2450__3,voi
251__2308__1,voi
2536__2,voi
242__2324__3,voi
069__2384__3,voi
2344__3,voi
2499__1,voi
087__2462__1,voi
2521__1,voi
2514__1,voi
2520__1,voi
192__2469__2,voi
2353__2,voi
183__2305__1,voi
041__2465__3,voi
217__2453__1,voi
165__2322__1,voi
2359__3,voi
2522__3,voi
2505__3,voi
2528__3,voi
248__2385__2,voi
027__2378__3,voi
023__2420__1,voi
2333__3,voi
164__2433__1,voi
244__2441__2,voi
183__2305__2,voi
228__2466__1,voi
118__2432__2,voi
070__2295__3,voi
2518__2,voi
2338__1,voi
256__2387__2,voi
043__2476__3,voi
205__2287__3,voi
200__2456__2,voi
149__2429__3,voi
085__2394__2,voi
181__2434__3,voi
2547__1,voi
194__2370__1,voi
216__2298__3,voi
213__2381__3,voi
090__2390__3,voi
148__2331__2,voi
115__2285__1,voi
179__2471__2,voi
149__2429__2,voi
175__2327__2,voi
2483__2,voi
2357__1,voi
031__2395__1,voi
024__2416__3,voi
059__2447__3,voi
2534__1,voi
2345__1,voi
2484__2,voi
2531__2,voi
2492__1,voi
2362__1,voi
2521__3,voi
018__2449__1,voi
171__2315__1,voi
034__2379__1,voi
2547__2,voi
2508__1,voi
2359__2,voi
2519__2,voi
2503__1,voi
264__2435__3,voi
2489__1,voi
121__2375__1,voi
2357__3,voi
020__2404__2,voi
2363__1,voi
2495__1,voi
065__2410__3,voi
005__2316__3,voi
052__2396__2,voi
178__2461__1,voi
066__2391__1,voi
2507__2,voi
2548__3,voi
114__2454__3,voi
2539__2,voi
2517__1,voi
2518__3,voi
093__2383__1,voi
2506__1,voi
051__2304__1,voi
2525__2,voi
003__2431__1,voi
218__2373__1,voi
078__2445__2,voi
2333__1,voi
067__2309__1,voi
2355__1,voi
2542__3,voi
001__2321__1,voi
168__2474__3,voi
025__2424__3,voi
001__2321__2,voi
133__2448__2,voi
043__2476__1,voi
005__2316__2,voi
028__2480__2,voi
103__2386__1,voi
177__2382__1,voi
184__2303__3,voi
202__2407__2,voi
2502__2,voi
2526__3,voi
2522__2,voi
244__2441__3,voi
2363__3,voi
194__2370__3,voi
230__2369__2,voi
160__2310__3,voi
2334__3,voi
011__2294__2,voi
096__2428__1,voi
085__2394__3,voi
099__2399__3,voi
2497__1,voi
220__2389__1,voi
132__2397__3,voi
2344__1,voi
098__2313__1,voi
002__2411__1,voi
056__2403__1,voi
203__2374__3,voi
066__2391__3,voi
020__2404__3,voi
243__2325__3,voi
024__2416__2,voi
241__2421__2,voi
2519__3,voi
2352__1,voi
2482__3,voi
2544__1,voi
129__2307__3,voi
2356__1,voi
119__2393__1,voi
2541__2,voi
018__2449__2,voi
2532__1,voi
2537__2,voi
128__2293__2,voi
197__2425__1,voi
075__2329__3,voi
238__2418__2,voi
135__2292__1,voi
265__2409__1,voi
2546__3,voi
125__2405__1,voi
101__2468__3,voi
2529__1,voi
062__2291__2,voi
2342__1,voi
2506__2,voi
107__2446__3,voi
247__2376__2,voi
226__2440__3,voi
220__2389__2,voi
052__2396__1,voi
028__2480__1,voi
224__2284__2,voi
119__2393__2,voi
121__2375__3,voi
2526__2,voi
079__2289__3,voi
005__2316__1,voi
2491__1,voi
166__2312__3,voi
207__2414__2,voi
2536__3,voi
082__2299__3,voi
237__2366__3,voi
043__2476__2,voi
2516__1,voi
135__2292__2,voi
213__2381__2,voi
010__2367__2,voi
237__2366__2,voi
178__2461__2,voi
091__2319__3,voi
230__2369__3,voi
2541__3,voi
2360__3,voi
2349__1,voi
2509__1,voi
062__2291__1,voi
009__2442__3,voi
2510__2,voi
2513__1,voi
058__2398__1,voi
2532__2,voi
164__2433__2,voi
2499__3,voi
2532__3,voi
2489__2,voi
231__2388__3,voi
2513__3,voi
2534__3,voi
2514__2,voi
073__2436__3,voi
2493__2,voi
2508__3,voi
225__2365__2,voi
037__2473__3,voi
131__2458__3,voi
196__2417__2,voi
2350__1,voi
2535__3,voi
2364__3,voi
263__2296__1,voi
128__2293__1,voi
191__2368__1,voi
207__2414__3,voi
118__2432__3,voi
132__2397__1,voi
2356__2,voi
2337__3,voi
2347__2,voi
165__2322__3,voi
2348__1,voi
2483__3,voi
2341__3,voi
075__2329__2,voi
039__2371__2,voi
199__2438__3,voi
233__2472__1,voi
065__2410__2,voi
2540__1,voi
134__2286__1,voi
2342__2,voi
2528__2,voi
2527__3,voi
2512__3,voi
148__2331__3,voi
079__2289__2,voi
2348__3,voi
177__2382__3,voi
200__2456__1,voi
2495__3,voi
098__2313__2,voi
011__2294__3,voi
060__2451__2,voi
057__2314__1,voi
218__2373__3,voi
230__2369__1,voi
2349__2,voi
2514__3,voi
2502__1,voi
125__2405__3,voi
2483__1,voi
135__2292__3,voi
2537__3,voi
072__2406__1,voi
2511__2,voi
2498__3,voi
126__2318__1,voi
2539__1,voi
010__2367__3,voi
2547__3,voi
2529__3,voi
2360__2,voi
112__2427__1,voi
166__2312__1,voi
029__2380__2,voi
2518__1,voi
2341__2,voi
197__2425__3,voi
2497__3,voi
215__2326__1,voi
202__2407__1,voi
209__2422__1,voi
2535__2,voi
004__2332__1,voi
2520__2,voi
265__2409__3,voi
120__2402__3,voi
2357__2,voi
215__2326__2,voi
041__2465__1,voi
129__2307__2,voi
096__2428__2,voi
2505__2,voi
083__2300__1,voi
185__2288__2,voi
073__2436__1,voi
253__2330__2,voi
020__2404__1,voi
191__2368__2,voi
087__2462__3,voi
120__2402__2,voi
034__2379__2,voi
034__2379__3,voi
2343__2,voi
023__2420__3,voi
2484__1,voi
137__2377__3,voi
039__2371__1,voi
2505__1,voi
2355__2,voi
165__2322__2,voi
172__2470__1,voi
124__2457__2,voi
027__2378__1,voi
062__2291__3,voi
235__2328__2,voi
2337__1,voi
263__2296__3,voi
103__2386__3,voi
070__2295__1,voi
077__2412__3,voi
045__2401__2,voi
2356__3,voi
094__2479__1,voi
2530__1,voi
2341__1,voi
2343__3,voi
235__2328__3,voi
194__2370__2,voi
2511__3,voi
091__2319__1,voi
094__2479__3,voi
131__2458__1,voi
146__2443__2,voi
186__2439__3,voi
236__2450__2,voi
033__2467__1,voi
120__2402__1,voi
2541__1,voi
2496__3,voi
052__2396__3,voi
102__2426__3,voi
057__2314__2,voi
099__2399__2,voi
233__2472__3,voi
082__2299__2,voi
213__2381__1,voi
160__2310__2,voi
2494__3,voi
2523__2,voi
168__2474__2,voi
2351__1,voi
2510__1,voi
231__2388__1,voi
2487__3,voi
2345__2,voi
099__2399__1,voi
2360__1,voi
190__2419__1,voi
060__2451__1,voi
073__2436__2,voi
258__2452__3,voi
254__2444__3,voi
263__2296__2,voi
2337__2,voi
132__2397__2,voi
082__2299__1,voi
179__2471__1,voi
035__2437__1,voi
142__2430__2,voi
183__2305__3,voi
2495__2,voi
2347__3,voi
069__2384__2,voi
218__2373__2,voi
2501__2,voi
100__2423__2,voi
2353__3,voi
2511__1,voi
033__2467__2,voi
009__2442__1,voi
253__2330__1,voi
174__2463__3,voi
2538__2,voi
2500__2,voi
029__2380__1,voi
126__2318__2,voi
254__2444__2,voi
092__2400__1,voi
019__2459__3,voi
066__2391__2,voi
217__2453__3,voi
2361__3,voi
2510__3,voi
227__2311__1,voi
242__2324__2,voi
206__2475__2,voi
107__2446__2,voi
168__2474__1,voi
240__2392__3,voi
050__2317__3,voi
2486__2,voi
068__2464__2,voi
2335__1,voi
077__2412__2,voi
2364__1,voi
121__2375__2,voi
239__2478__1,voi
068__2464__3,voi
133__2448__1,voi
093__2383__2,voi
2523__3,voi
2537__1,voi
017__2320__1,voi
258__2452__2,voi
239__2478__3,voi
202__2407__3,voi
2488__2,voi
240__2392__2,voi
2533__1,voi
114__2454__2,voi
222__2481__1,voi
046__2455__3,voi
138__2297__2,voi
019__2459__1,voi
2523__1,voi
224__2284__1,voi
2528__1,voi
2333__2,voi
2488__1,voi
075__2329__1,voi
059__2447__2,voi
2496__1,voi
172__2470__3,voi
175__2327__1,voi
155__2306__3,voi
171__2315__2,voi
2497__2,voi
2352__3,voi
190__2419__2,voi
023__2420__2,voi
2546__1,voi
146__2443__1,voi
2335__2,voi
203__2374__1,voi
2349__3,voi
199__2438__1,voi
251__2308__3,voi
214__2372__2,voi
2358__3,voi
2507__1,voi
2540__2,voi
2339__3,voi
2352__2,voi
098__2313__3,voi
189__2290__3,voi
220__2389__3,voi
205__2287__2,voi
214__2372__1,voi
070__2295__2,voi
161__2460__1,voi
215__2326__3,voi
2521__2,voi
2336__1,voi
256__2387__1,voi
166__2312__2,voi
2517__3,voi
2517__2,voi
174__2463__1,voi
010__2367__1,voi
234__2415__2,voi
2345__3,voi
2508__2,voi
186__2439__1,voi
037__2473__1,voi
149__2429__1,voi
193__2323__2,voi
2362__3,voi
127__2477__2,voi
2493__1,voi
2504__2,voi
057__2314__3,voi
2506__3,voi
2362__2,voi
050__2317__2,voi
126__2318__3,voi
184__2303__2,voi
2493__3,voi
035__2437__3,voi
093__2383__3,voi
172__2470__2,voi
2533__2,voi
019__2459__2,voi
101__2468__2,voi
009__2442__2,voi
119__2393__3,voi
189__2290__2,voi
129__2307__1,voi
253__2330__3,voi
2351__2,voi
060__2451__3,voi
2501__3,voi
011__2294__1,voi
206__2475__1,voi
